1373817062846,1476,1. Call for main page,500,Server Error,Virtual Users 1-16,text,false,3586,25,25,1469
1373817062864,1753,1. Call for main page,500,Server Error,Virtual Users 1-3,text,false,3586,25,25,1742
1373817062853,2033,1. Call for main page,500,Server Error,Virtual Users 1-2,text,false,3585,25,25,2025
1373817064489,530,2. Call for all categories,500,Server Error,Virtual Users 1-3,text,false,3486,25,25,522
1373817062848,2397,1. Call for main page,500,Server Error,Virtual Users 1-13,text,false,3585,25,25,2383
1373817062862,10831,1. Call for main page,200,OK,Virtual Users 1-24,text,true,5904,25,25,10828
1373817062831,10949,1. Call for main page,200,OK,Virtual Users 1-4,text,true,5904,25,25,10947
1373817062873,10949,1. Call for main page,200,OK,Virtual Users 1-10,text,true,5906,25,25,10946
1373817073567,8617,2. Call for all categories,200,OK,Virtual Users 1-24,text,true,3441,25,25,8616
1373817082191,186,3. Call for suggestion about keyword,200,OK,Virtual Users 1-24,text,true,186,25,25,186
1373817082386,152,4. Call for search page,200,OK,Virtual Users 1-24,text,true,11084,25,25,145
1373817062839,19883,1. Call for main page,200,OK,Virtual Users 1-5,text,true,5903,25,25,19881
1373817065053,17548,3. Call for suggestion about keyword,200,OK,Virtual Users 1-3,text,true,186,25,25,17548
1373817082545,112,5. Return facets for given keyword,200,OK,Virtual Users 1-24,text,true,2683,25,25,109
1373817082607,74,4. Call for search page,200,OK,Virtual Users 1-3,text,true,11083,25,25,68
1373817082685,104,5. Return facets for given keyword,200,OK,Virtual Users 1-3,text,true,2683,25,25,97
1373817082662,155,6. Return products for given keyword,200,OK,Virtual Users 1-24,text,true,11511,25,25,133
1373817082824,143,7. Return facet values for products,200,OK,Virtual Users 1-24,text,true,2685,25,25,141
1373817082798,192,6. Return products for given keyword,200,OK,Virtual Users 1-3,text,true,11511,25,25,175
1373817082977,69,8. Call for vouchers,200,OK,Virtual Users 1-24,text,true,282,25,25,69
1373817082997,102,7. Return facet values for products,200,OK,Virtual Users 1-3,text,true,2685,25,25,100
1373817083055,68,9. Call for daily deals,200,OK,Virtual Users 1-24,text,true,282,25,25,68
1373817083106,71,8. Call for vouchers,200,OK,Virtual Users 1-3,text,true,282,25,25,71
1373817083132,113,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-24,text,true,1211,25,25,112
1373817083187,67,9. Call for daily deals,200,OK,Virtual Users 1-3,text,true,282,25,25,67
1373817083265,96,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-3,text,true,1211,24,24,96
1373817062879,22238,1. Call for main page,200,OK,Virtual Users 1-14,text,true,5903,23,23,22233
1373817062850,24646,1. Call for main page,200,OK,Virtual Users 1-12,text,true,5904,23,23,24641
1373817062880,24819,1. Call for main page,200,OK,Virtual Users 1-18,text,true,5905,23,23,24811
1373817062886,27906,1. Call for main page,200,OK,Virtual Users 1-22,text,true,5903,23,23,27902
1373817062881,29014,1. Call for main page,200,OK,Virtual Users 1-15,text,true,5904,23,23,29009
1373817062888,43980,1. Call for main page,200,OK,Virtual Users 1-23,text,true,5906,23,23,43976
1373817062884,44605,1. Call for main page,200,OK,Virtual Users 1-19,text,true,5903,23,23,44601
1373817073689,41365,2. Call for all categories,200,OK,Virtual Users 1-10,text,true,3441,23,23,41363
1373817114931,151,3. Call for suggestion about keyword,200,OK,Virtual Users 1-10,text,true,186,23,23,151
1373817062841,52672,1. Call for main page,200,OK,Virtual Users 1-9,text,true,5904,23,23,52666
1373817115086,177,4. Call for search page,200,OK,Virtual Users 1-10,text,true,11084,23,23,152
1373817115269,103,5. Return facets for given keyword,200,OK,Virtual Users 1-10,text,true,2683,23,23,101
1373817062863,52815,1. Call for main page,200,OK,Virtual Users 1-25,text,true,5903,23,23,52809
1373817115382,131,6. Return products for given keyword,200,OK,Virtual Users 1-10,text,true,11511,23,23,120
1373817115522,100,7. Return facet values for products,200,OK,Virtual Users 1-10,text,true,2685,23,23,99
1373817115632,61,8. Call for vouchers,200,OK,Virtual Users 1-10,text,true,282,23,23,61
1373817115701,61,9. Call for daily deals,200,OK,Virtual Users 1-10,text,true,282,23,23,61
1373817115772,99,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-10,text,true,1211,23,23,99
1373817062870,55702,1. Call for main page,200,OK,Virtual Users 1-7,text,true,5904,22,22,55698
1373817107228,12160,2. Call for all categories,200,OK,Virtual Users 1-19,text,true,3441,22,22,12159
1373817119400,97,3. Call for suggestion about keyword,200,OK,Virtual Users 1-19,text,true,186,22,22,97
1373817119508,79,4. Call for search page,200,OK,Virtual Users 1-19,text,true,11083,22,22,70
1373817119597,107,5. Return facets for given keyword,200,OK,Virtual Users 1-19,text,true,2683,22,22,106
1373817119714,130,6. Return products for given keyword,200,OK,Virtual Users 1-19,text,true,11511,22,22,120
1373817119854,106,7. Return facet values for products,200,OK,Virtual Users 1-19,text,true,2685,22,22,103
1373817119971,65,8. Call for vouchers,200,OK,Virtual Users 1-19,text,true,282,22,22,65
1373817120046,69,9. Call for daily deals,200,OK,Virtual Users 1-19,text,true,282,22,22,69
1373817120125,126,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-19,text,true,1211,22,22,126
1373817064198,59792,2. Call for all categories,500,Server Error,Virtual Users 1-16,text,false,3469,21,21,59781
1373817123864,97,3. Call for suggestion about keyword,200,OK,Virtual Users 1-16,text,true,186,21,21,97
1373817123972,76,4. Call for search page,200,OK,Virtual Users 1-16,text,true,11081,21,21,65
1373817124058,102,5. Return facets for given keyword,200,OK,Virtual Users 1-16,text,true,2683,21,21,101
1373817124170,164,6. Return products for given keyword,200,OK,Virtual Users 1-16,text,true,11511,21,21,117
1373817064757,59732,2. Call for all categories,200,OK,Virtual Users 1-2,text,true,3441,21,21,59728
1373817124205,100,7. Return facet values for products,200,OK,Virtual Users 1-16,text,true,2685,21,21,100
1373817124225,93,3. Call for suggestion about keyword,200,OK,Virtual Users 1-2,text,true,186,21,21,93
1373817124315,60,8. Call for vouchers,200,OK,Virtual Users 1-16,text,true,282,21,21,59
1373817124329,74,4. Call for search page,200,OK,Virtual Users 1-2,text,true,11083,21,21,67
1373817124383,58,9. Call for daily deals,200,OK,Virtual Users 1-16,text,true,282,21,21,58
1373817124412,97,5. Return facets for given keyword,200,OK,Virtual Users 1-2,text,true,2683,21,21,97
1373817124451,133,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-16,text,true,1211,21,21,133
1373817124519,203,6. Return products for given keyword,200,OK,Virtual Users 1-2,text,true,11511,20,20,197
1373817124733,100,7. Return facet values for products,200,OK,Virtual Users 1-2,text,true,2685,20,20,99
1373817124843,61,8. Call for vouchers,200,OK,Virtual Users 1-2,text,true,282,20,20,61
1373817065113,60098,2. Call for all categories,500,Server Error,Virtual Users 1-13,text,false,3470,20,20,60092
1373817124914,81,9. Call for daily deals,200,OK,Virtual Users 1-2,text,true,282,20,20,81
1373817124945,99,3. Call for suggestion about keyword,200,OK,Virtual Users 1-13,text,true,186,20,20,99
1373817125005,122,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-2,text,true,1211,20,20,122
1373817125053,89,4. Call for search page,200,OK,Virtual Users 1-13,text,true,11083,19,19,75
1373817125147,100,5. Return facets for given keyword,200,OK,Virtual Users 1-13,text,true,2683,19,19,100
1373817125251,127,6. Return products for given keyword,200,OK,Virtual Users 1-13,text,true,11511,19,19,117
1373817125388,100,7. Return facet values for products,200,OK,Virtual Users 1-13,text,true,2685,19,19,99
1373817125497,62,8. Call for vouchers,200,OK,Virtual Users 1-13,text,true,282,19,19,62
1373817125570,66,9. Call for daily deals,200,OK,Virtual Users 1-13,text,true,282,19,19,65
1373817125647,99,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-13,text,true,1211,19,19,99
1373817082593,43674,2. Call for all categories,200,OK,Virtual Users 1-5,text,true,3441,18,18,43670
1373817126001,109,3. Call for suggestion about keyword,200,OK,Virtual Users 1-5,text,true,186,18,18,109
1373817126116,80,4. Call for search page,200,OK,Virtual Users 1-5,text,true,11082,18,18,72
1373817126207,108,5. Return facets for given keyword,200,OK,Virtual Users 1-5,text,true,2683,18,18,108
1373817126323,135,6. Return products for given keyword,200,OK,Virtual Users 1-5,text,true,11511,18,18,120
1373817126466,106,7. Return facet values for products,200,OK,Virtual Users 1-5,text,true,2685,18,18,105
1373817126581,65,8. Call for vouchers,200,OK,Virtual Users 1-5,text,true,282,18,18,65
1373817126654,65,9. Call for daily deals,200,OK,Virtual Users 1-5,text,true,282,18,18,65
1373817126727,126,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-5,text,true,1211,18,18,126
1373817087575,57106,2. Call for all categories,200,OK,Virtual Users 1-18,text,true,3441,17,17,57102
1373817144417,94,3. Call for suggestion about keyword,200,OK,Virtual Users 1-18,text,true,186,17,17,94
1373817144520,79,4. Call for search page,200,OK,Virtual Users 1-18,text,true,11084,17,17,68
1373817144609,106,5. Return facets for given keyword,200,OK,Virtual Users 1-18,text,true,2683,17,17,105
1373817144720,132,6. Return products for given keyword,200,OK,Virtual Users 1-18,text,true,11511,17,17,118
1373817144862,101,7. Return facet values for products,200,OK,Virtual Users 1-18,text,true,2685,17,17,100
1373817144972,62,8. Call for vouchers,200,OK,Virtual Users 1-18,text,true,282,17,17,62
1373817145044,62,9. Call for daily deals,200,OK,Virtual Users 1-18,text,true,282,17,17,62
1373817145119,127,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-18,text,true,1211,17,17,126
1373817062862,100135,1. Call for main page,200,OK,Virtual Users 1-20,text,true,5904,16,16,100129
1373817084991,79700,2. Call for all categories,200,OK,Virtual Users 1-14,text,true,3441,16,16,79697
1373817164283,96,3. Call for suggestion about keyword,200,OK,Virtual Users 1-14,text,true,186,16,16,96
1373817164389,79,4. Call for search page,200,OK,Virtual Users 1-14,text,true,11082,16,16,70
1373817164475,108,5. Return facets for given keyword,200,OK,Virtual Users 1-14,text,true,2683,16,16,107
1373817164594,136,6. Return products for given keyword,200,OK,Virtual Users 1-14,text,true,11511,16,16,119
1373817164740,103,7. Return facet values for products,200,OK,Virtual Users 1-14,text,true,2685,16,16,102
1373817164856,64,8. Call for vouchers,200,OK,Virtual Users 1-14,text,true,282,16,16,64
1373817164930,63,9. Call for daily deals,200,OK,Virtual Users 1-14,text,true,282,16,16,63
1373817165004,100,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-14,text,true,1211,16,16,100
1373817062860,119962,1. Call for main page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Virtual Users 1-21,text,false,1845,15,15,0
1373817062872,119951,1. Call for main page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Virtual Users 1-11,text,false,1845,15,15,0
1373817062836,119988,1. Call for main page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Virtual Users 1-8,text,false,1845,15,15,0
1373817062866,119961,1. Call for main page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Virtual Users 1-6,text,false,1845,15,15,0
1373817062831,119994,1. Call for main page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Virtual Users 1-1,text,false,1845,15,15,0
1373817062866,119961,1. Call for main page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Virtual Users 1-17,text,false,1845,15,15,0
1373817073648,120039,2. Call for all categories,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Virtual Users 1-4,text,false,1845,15,15,0
1373817193148,136,3. Call for suggestion about keyword,200,OK,Virtual Users 1-4,text,true,186,15,15,136
1373817193295,76,4. Call for search page,200,OK,Virtual Users 1-4,text,true,11083,15,15,67
1373817193381,105,5. Return facets for given keyword,200,OK,Virtual Users 1-4,text,true,2683,15,15,104
1373817193495,161,6. Return products for given keyword,200,OK,Virtual Users 1-4,text,true,11511,15,15,156
1373817193663,100,7. Return facet values for products,200,OK,Virtual Users 1-4,text,true,2685,15,15,97
1373817193773,60,8. Call for vouchers,200,OK,Virtual Users 1-4,text,true,282,15,15,59
1373817193843,59,9. Call for daily deals,200,OK,Virtual Users 1-4,text,true,282,15,15,59
1373817193913,118,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-4,text,true,1211,15,15,118
