1373815693610,3527,1. Call for main page,500,Server Error,Virtual Users 1-40,text,false,3586,50,50,3519
1373815693793,3360,1. Call for main page,500,Server Error,Virtual Users 1-49,text,false,3587,50,50,3337
1373815693489,3666,1. Call for main page,500,Server Error,Virtual Users 1-34,text,false,3586,50,50,3664
1373815693407,3996,1. Call for main page,500,Server Error,Virtual Users 1-30,text,false,3586,50,50,3984
1373815697151,609,2. Call for all categories,500,Server Error,Virtual Users 1-40,text,false,3486,50,50,598
1373815693712,4142,1. Call for main page,500,Server Error,Virtual Users 1-45,text,false,3586,49,49,4108
1373815697166,1362,2. Call for all categories,500,Server Error,Virtual Users 1-34,text,false,3486,49,49,1352
1373815693045,5525,1. Call for main page,500,Server Error,Virtual Users 1-12,text,false,3586,48,48,5516
1373815693285,5297,1. Call for main page,500,Server Error,Virtual Users 1-24,text,false,3585,48,48,5274
1373815697166,2050,2. Call for all categories,500,Server Error,Virtual Users 1-49,text,false,3486,48,48,2011
1373815693306,6102,1. Call for main page,500,Server Error,Virtual Users 1-25,text,false,3586,47,47,6085
1373815693005,6884,1. Call for main page,500,Server Error,Virtual Users 1-10,text,false,3585,47,47,6883
1373815697861,2362,2. Call for all categories,500,Server Error,Virtual Users 1-45,text,false,3486,47,47,2353
1373815692945,48038,1. Call for main page,200,OK,Virtual Users 1-7,text,true,5902,46,46,48034
1373815693752,47790,1. Call for main page,200,OK,Virtual Users 1-47,text,true,5903,46,46,47787
1373815693103,49052,1. Call for main page,200,OK,Virtual Users 1-15,text,true,5904,46,46,49047
1373815693590,48569,1. Call for main page,200,OK,Virtual Users 1-39,text,true,5904,46,46,48565
1373815693550,48666,1. Call for main page,200,OK,Virtual Users 1-37,text,true,5904,46,46,48662
1373815692860,49448,1. Call for main page,200,OK,Virtual Users 1-3,text,true,5903,46,46,49440
1373815693266,49053,1. Call for main page,200,OK,Virtual Users 1-23,text,true,5903,46,46,49050
1373815693388,48972,1. Call for main page,200,OK,Virtual Users 1-29,text,true,5907,46,46,48968
1373815693185,57594,1. Call for main page,200,OK,Virtual Users 1-19,text,true,5903,46,46,57587
1373815693732,61993,1. Call for main page,500,Server Error,Virtual Users 1-46,text,false,3585,46,46,61986
1373815693225,62507,1. Call for main page,500,Server Error,Virtual Users 1-21,text,false,3585,46,46,62505
1373815693347,62584,1. Call for main page,500,Server Error,Virtual Users 1-27,text,false,3585,46,46,62573
1373815692906,63040,1. Call for main page,500,Server Error,Virtual Users 1-5,text,false,3586,46,46,63032
1373815693367,62579,1. Call for main page,500,Server Error,Virtual Users 1-28,text,false,3587,46,46,62574
1373815693691,62260,1. Call for main page,500,Server Error,Virtual Users 1-44,text,false,3585,46,46,62256
1373815693025,62963,1. Call for main page,500,Server Error,Virtual Users 1-11,text,false,3586,46,46,62960
1373815693671,62349,1. Call for main page,500,Server Error,Virtual Users 1-43,text,false,3585,46,46,62346
1373815693570,62457,1. Call for main page,500,Server Error,Virtual Users 1-38,text,false,3585,46,46,62454
1373815692964,63068,1. Call for main page,500,Server Error,Virtual Users 1-8,text,false,3586,46,46,63065
1373815693164,62878,1. Call for main page,500,Server Error,Virtual Users 1-18,text,false,3586,46,46,62857
1373815693327,62724,1. Call for main page,500,Server Error,Virtual Users 1-26,text,false,3586,46,46,62719
1373815692888,63179,1. Call for main page,500,Server Error,Virtual Users 1-4,text,false,3586,46,46,63172
1373815755460,348,2. Call for all categories,500,Server Error,Virtual Users 1-46,text,false,3486,46,46,340
